bioguide,thomas,lis,govtrack,opensecrets,votesmart,fec,cspan,wikipedia,house_history,ballotpedia,maplight,icpsr,wikidata,google_entity_id,pictorial,first_name,middle_name,last_name,nickname,suffix,official_full_name,birthday,gender,term_type,term_start,term_end,state,district,senate_class,party,caucus,state_rank,url,address,phone,fax,contact_form,office,rss_url,how_appointed
T000193,01151,,400402,N00003288,26929,H4MS02068,7304,Bennie Thompson,22870,Bennie Thompson,490,29368,Q817877,kg:/m/033tc5,13125,Bennie,G.,Thompson,,,Bennie G. Thompson,1948-01-28,M,rep,2025-01-03,2027-01-03,MS,2,,Democrat,,,https://benniethompson.house.gov,2466 Rayburn House Office Building Washington DC 20515-2402,202-225-5876,,,2466 Rayburn House Office Building,http://benniethompson.house.gov/index.php?format=feed&amp;type=rss,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,1999-01-06,2001-01-03,CA,1,,Democrat,,,,,,,,,,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2001-01-03,2003-01-03,CA,1,,Democrat,,,,,,,,,,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2003-01-07,2005-01-03,CA,1,,Democrat,,,http://www.house.gov/mthompson,,,,,,,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2005-01-04,2007-01-03,CA,1,,Democrat,,,http://www.house.gov/mthompson,,,,,,,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2007-01-04,2009-01-03,CA,1,,Democrat,,,http://mikethompson.house.gov,,,,,,,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2009-01-06,2011-01-03,CA,1,,Democrat,,,http://mikethompson.house.gov,,,,,,,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2011-01-05,2013-01-03,CA,1,,Democrat,,,http://mikethompson.house.gov,231 Cannon HOB; Washington DC 20515-0501,202-225-3311,202-225-4335,http://mikethompson.house.gov/contact/email.shtml,231 Cannon House Office Building,,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2013-01-03,2015-01-03,CA,5,,Democrat,,,http://mikethompson.house.gov,231 Cannon HOB; Washington DC 20515-0505,202-225-3311,202-225-4335,https://mikethompson.house.gov/contact/email-me,231 Cannon House Office Building,http://mikethompson.house.gov/news/rss.aspx,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2015-01-06,2017-01-03,CA,5,,Democrat,,,http://mikethompson.house.gov,231 Cannon HOB; Washington DC 20515-0505,202-225-3311,202-225-4335,https://mikethompson.house.gov/contact/email-me,231 Cannon House Office Building,http://mikethompson.house.gov/news/rss.aspx,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2017-01-03,2019-01-03,CA,5,,Democrat,,,https://mikethompson.house.gov,231 Cannon House Office Building; Washington DC 20515-0505,202-225-3311,202-225-4335,,231 Cannon House Office Building,http://mikethompson.house.gov/news/rss.aspx,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2019-01-03,2021-01-03,CA,5,,Democrat,,,https://mikethompson.house.gov,406 Cannon House Office Building Washington DC 20515-0505,202-225-3311,,,406 Cannon House Office Building,http://mikethompson.house.gov/news/rss.aspx,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2021-01-03,2023-01-03,CA,5,,Democrat,,,https://mikethompson.house.gov,268 Cannon House Office Building Washington DC 20515-0505,202-225-3311,,,268 Cannon House Office Building,http://mikethompson.house.gov/news/rss.aspx,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2023-01-03,2025-01-03,CA,4,,Democrat,,,https://mikethompson.house.gov,268 Cannon House Office Building Washington DC 20515-0504,202-225-3311,,,268 Cannon House Office Building,http://mikethompson.house.gov/news/rss.aspx,
T000460,01593,,400403,N00007419,3564,H8CA01109,57872,Mike Thompson (California politician),23200,Mike Thompson (California),489,29901,Q1323196,kg:/m/024sdl,12918,Mike,Michael,Thompson,,,Mike Thompson,1951-01-24,M,rep,2025-01-03,2027-01-03,CA,4,,Democrat,,,https://mikethompson.house.gov,268 Cannon House Office Building Washington DC 20515-0504,202-225-3311,,,268 Cannon House Office Building,http://mikethompson.house.gov/news/rss.aspx,
T000467,01952,,412317,N00029736,24046,H8PA05071,1031359,Glenn Thompson (politician),23213,Glenn Thompson (Pennsylvania),799,20946,Q1531120,kg:/m/0409b0_,13235,Glenn,,Thompson,,,Glenn Thompson,1959-07-27,M,rep,2009-01-06,2011-01-03,PA,5,,Republican,,,http://thompson.house.gov,,,,,,,
T000467,01952,,412317,N00029736,24046,H8PA05071,1031359,Glenn Thompson (politician),23213,Glenn Thompson (Pennsylvania),799,20946,Q1531120,kg:/m/0409b0_,13235,Glenn,,Thompson,,,Glenn Thompson,1959-07-27,M,rep,2011-01-05,2013-01-03,PA,5,,Republican,,,http://thompson.house.gov,124 Cannon HOB; Washington DC 20515-3805,202-225-5121,202-225-5796,https://forms.house.gov/thompson/contact-form.shtml,124 Cannon House Office Building,,
T000467,01952,,412317,N00029736,24046,H8PA05071,1031359,Glenn Thompson (politician),23213,Glenn Thompson (Pennsylvania),799,20946,Q1531120,kg:/m/0409b0_,13235,Glenn,,Thompson,,,Glenn Thompson,1959-07-27,M,rep,2013-01-03,2015-01-03,PA,5,,Republican,,,http://thompson.house.gov,124 Cannon HOB; Washington DC 20515-3805,202-225-5121,202-225-5796,https://thompson.house.gov/contact-me/email-me,124 Cannon House Office Building,http://thompson.house.gov/rss.xml,
T000467,01952,,412317,N00029736,24046,H8PA05071,1031359,Glenn Thompson (politician),23213,Glenn Thompson (Pennsylvania),799,20946,Q1531120,kg:/m/0409b0_,13235,Glenn,,Thompson,,,Glenn Thompson,1959-07-27,M,rep,2015-01-06,2017-01-03,PA,5,,Republican,,,http://thompson.house.gov,124 Cannon HOB; Washington DC 20515-3805,202-225-5121,202-225-5796,https://thompson.house.gov/contact-me/email-me,124 Cannon House Office Building,http://thompson.house.gov/rss.xml,
T000467,01952,,412317,N00029736,24046,H8PA05071,1031359,Glenn Thompson (politician),23213,Glenn Thompson (Pennsylvania),799,20946,Q1531120,kg:/m/0409b0_,13235,Glenn,,Thompson,,,Glenn Thompson,1959-07-27,M,rep,2017-01-03,2019-01-03,PA,5,,Republican,,,https://thompson.house.gov,124 Cannon House Office Building; Washington DC 20515-3805,202-225-5121,202-225-5796,,124 Cannon House Office Building,http://thompson.house.gov/rss.xml,
T000467,01952,,412317,N00029736,24046,H8PA05071,1031359,Glenn Thompson (politician),23213,Glenn Thompson (Pennsylvania),799,20946,Q1531120,kg:/m/0409b0_,13235,Glenn,,Thompson,,,Glenn Thompson,1959-07-27,M,rep,2019-01-03,2021-01-03,PA,15,,Republican,,,https://thompson.house.gov,400 Cannon House Office Building Washington DC 20515-3815,202-225-5121,,,400 Cannon House Office Building,http://thompson.house.gov/rss.xml,
T000467,01952,,412317,N00029736,24046,H8PA05071,1031359,Glenn Thompson (politician),23213,Glenn Thompson (Pennsylvania),799,20946,Q1531120,kg:/m/0409b0_,13235,Glenn,,Thompson,,,Glenn Thompson,1959-07-27,M,rep,2021-01-03,2023-01-03,PA,15,,Republican,,,https://thompson.house.gov,400 Cannon House Office Building Washington DC 20515-3815,202-225-5121,,,400 Cannon House Office Building,http://thompson.house.gov/rss.xml,
T000467,01952,,412317,N00029736,24046,H8PA05071,1031359,Glenn Thompson (politician),23213,Glenn Thompson (Pennsylvania),799,20946,Q1531120,kg:/m/0409b0_,13235,Glenn,,Thompson,,,Glenn Thompson,1959-07-27,M,rep,2023-01-03,2025-01-03,PA,15,,Republican,,,https://thompson.house.gov,400 Cannon House Office Building Washington DC 20515-3815,202-225-5121,,,400 Cannon House Office Building,http://thompson.house.gov/rss.xml,
T000467,01952,,412317,N00029736,24046,H8PA05071,1031359,Glenn Thompson (politician),23213,Glenn Thompson (Pennsylvania),799,20946,Q1531120,kg:/m/0409b0_,13235,Glenn,,Thompson,,,Glenn Thompson,1959-07-27,M,rep,2025-01-03,2027-01-03,PA,15,,Republican,,,https://thompson.house.gov,400 Cannon House Office Building Washington DC 20515-3815,202-225-5121,,,400 Cannon House Office Building,http://thompson.house.gov/rss.xml,
T000250,01534,S303,400546,N00004572,398,S2SD00068;H6SD00085,45552,John Thune,22937,John Thune,621,29754,Q462981,kg:/m/03ybyn,13370,John,,Thune,,,John Thune,1961-01-07,M,rep,1997-01-07,1999-01-03,SD,0,,Republican,,,,,,,,,,
T000250,01534,S303,400546,N00004572,398,S2SD00068;H6SD00085,45552,John Thune,22937,John Thune,621,29754,Q462981,kg:/m/03ybyn,13370,John,,Thune,,,John Thune,1961-01-07,M,rep,1999-01-06,2001-01-03,SD,0,,Republican,,,,,,,,,,
T000250,01534,S303,400546,N00004572,398,S2SD00068;H6SD00085,45552,John Thune,22937,John Thune,621,29754,Q462981,kg:/m/03ybyn,13370,John,,Thune,,,John Thune,1961-01-07,M,rep,2001-01-03,2003-01-03,SD,0,,Republican,,,,,,,,,,
T000250,01534,S303,400546,N00004572,398,S2SD00068;H6SD00085,45552,John Thune,22937,John Thune,621,29754,Q462981,kg:/m/03ybyn,13370,John,,Thune,,,John Thune,1961-01-07,M,sen,2005-01-04,2011-01-03,SD,,3,Republican,,,http://thune.senate.gov/,,,,,,,
T000250,01534,S303,400546,N00004572,398,S2SD00068;H6SD00085,45552,John Thune,22937,John Thune,621,29754,Q462981,kg:/m/03ybyn,13370,John,,Thune,,,John Thune,1961-01-07,M,sen,2011-01-05,2017-01-03,SD,,3,Republican,,senior,http://www.thune.senate.gov,511 Dirksen Senate Office Building Washington DC 20510,202-224-2321,202-228-5429,http://www.thune.senate.gov/public/index.cfm/contact,511 Dirksen Senate Office Building,http://www.thune.senate.gov/public/index.cfm/rss/feed,
T000250,01534,S303,400546,N00004572,398,S2SD00068;H6SD00085,45552,John Thune,22937,John Thune,621,29754,Q462981,kg:/m/03ybyn,13370,John,,Thune,,,John Thune,1961-01-07,M,sen,2017-01-03,2023-01-03,SD,,3,Republican,,senior,https://www.thune.senate.gov,511 Dirksen Senate Office Building Washington DC 20510,202-224-2321,202-228-5429,https://www.thune.senate.gov/public/index.cfm/contact,511 Dirksen Senate Office Building,http://www.thune.senate.gov/public/index.cfm/rss/feed,
T000250,01534,S303,400546,N00004572,398,S2SD00068;H6SD00085,45552,John Thune,22937,John Thune,621,29754,Q462981,kg:/m/03ybyn,13370,John,,Thune,,,John Thune,1961-01-07,M,sen,2023-01-03,2029-01-03,SD,,3,Republican,,senior,https://www.thune.senate.gov,511 Dirksen Senate Office Building Washington DC 20510,202-224-2321,,https://www.thune.senate.gov/public/index.cfm/contact,511 Dirksen Senate Office Building,http://www.thune.senate.gov/public/index.cfm/rss/feed,
T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,Paul Tonko,801,20934,Q1373548,kg:/m/0gzy4c,13188,Paul,,Tonko,,,Paul Tonko,1949-06-18,M,rep,2009-01-06,2011-01-03,NY,21,,Democrat,,,http://tonko.house.gov,,,,,,,
T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,Paul Tonko,801,20934,Q1373548,kg:/m/0gzy4c,13188,Paul,,Tonko,,,Paul Tonko,1949-06-18,M,rep,2011-01-05,2013-01-03,NY,21,,Democrat,,,http://tonko.house.gov,422 Cannon HOB; Washington DC 20515-3221,202-225-5076,202-225-5077,https://forms.house.gov/tonko/contact-form.shtml,422 Cannon House Office Building,,
T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,Paul Tonko,801,20934,Q1373548,kg:/m/0gzy4c,13188,Paul,,Tonko,,,Paul Tonko,1949-06-18,M,rep,2013-01-03,2015-01-03,NY,20,,Democrat,,,http://tonko.house.gov,2463 Rayburn HOB; Washington DC 20515-3220,202-225-5076,202-225-5077,https://tonko.house.gov/email-form1,2463 Rayburn House Office Building,http://tonko.house.gov/rss/press-releases.xml,
T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,Paul Tonko,801,20934,Q1373548,kg:/m/0gzy4c,13188,Paul,,Tonko,,,Paul Tonko,1949-06-18,M,rep,2015-01-06,2017-01-03,NY,20,,Democrat,,,http://tonko.house.gov,2463 Rayburn HOB; Washington DC 20515-3220,202-225-5076,202-225-5077,https://tonko.house.gov/email-form1,2463 Rayburn House Office Building,http://tonko.house.gov/rss/press-releases.xml,
T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,Paul Tonko,801,20934,Q1373548,kg:/m/0gzy4c,13188,Paul,,Tonko,,,Paul Tonko,1949-06-18,M,rep,2017-01-03,2019-01-03,NY,20,,Democrat,,,https://tonko.house.gov,2463 Rayburn House Office Building; Washington DC 20515-3220,202-225-5076,202-225-5077,,2463 Rayburn House Office Building,http://tonko.house.gov/rss/press-releases.xml,
T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,Paul Tonko,801,20934,Q1373548,kg:/m/0gzy4c,13188,Paul,,Tonko,,,Paul Tonko,1949-06-18,M,rep,2019-01-03,2021-01-03,NY,20,,Democrat,,,https://tonko.house.gov,2369 Rayburn House Office Building Washington DC 20515-3220,202-225-5076,,,2369 Rayburn House Office Building,http://tonko.house.gov/rss/press-releases.xml,
T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,Paul Tonko,801,20934,Q1373548,kg:/m/0gzy4c,13188,Paul,,Tonko,,,Paul Tonko,1949-06-18,M,rep,2021-01-03,2023-01-03,NY,20,,Democrat,,,https://tonko.house.gov,2369 Rayburn House Office Building Washington DC 20515-3220,202-225-5076,,,2369 Rayburn House Office Building,http://tonko.house.gov/rss/press-releases.xml,
T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,Paul Tonko,801,20934,Q1373548,kg:/m/0gzy4c,13188,Paul,,Tonko,,,Paul Tonko,1949-06-18,M,rep,2023-01-03,2025-01-03,NY,20,,Democrat,,,https://tonko.house.gov,2369 Rayburn House Office Building Washington DC 20515-3220,202-225-5076,,,2369 Rayburn House Office Building,http://tonko.house.gov/rss/press-releases.xml,
T000469,01942,,412319,N00030196,4403,H8NY21203,1031353,Paul Tonko,23217,Paul Tonko,801,20934,Q1373548,kg:/m/0gzy4c,13188,Paul,,Tonko,,,Paul Tonko,1949-06-18,M,rep,2025-01-03,2027-01-03,NY,20,,Democrat,,,https://tonko.house.gov,2269 Rayburn House Office Building Washington DC 20515-3220,202-225-5076,,,2269 Rayburn House Office Building,http://tonko.house.gov/rss/press-releases.xml,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2003-01-07,2005-01-03,OH,3,,Republican,,,http://www.house.gov/miketurner,,,,,,,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2005-01-04,2007-01-03,OH,3,,Republican,,,http://www.house.gov/miketurner,,,,,,,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2007-01-04,2009-01-03,OH,3,,Republican,,,http://www.house.gov/miketurner,,,,,,,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2009-01-06,2011-01-03,OH,3,,Republican,,,http://www.house.gov/miketurner,,,,,,,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2011-01-05,2013-01-03,OH,3,,Republican,,,http://turner.house.gov/,2454 Rayburn HOB; Washington DC 20515-3503,202-225-6465,202-225-6754,http://turner.house.gov/Contact/,2454 Rayburn House Office Building,,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2013-01-03,2015-01-03,OH,10,,Republican,,,http://turner.house.gov,2239 Rayburn HOB; Washington DC 20515-3510,202-225-6465,202-225-6754,http://turner.house.gov/contact/,2239 Rayburn House Office Building,http://turner.house.gov/news/rss.aspx,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2015-01-06,2017-01-03,OH,10,,Republican,,,https://turner.house.gov,2239 Rayburn HOB; Washington DC 20515-3510,202-225-6465,202-225-6754,http://turner.house.gov/contact/,2239 Rayburn House Office Building,http://turner.house.gov/news/rss.aspx,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2017-01-03,2019-01-03,OH,10,,Republican,,,https://turner.house.gov,2368 Rayburn House Office Building; Washington DC 20515-3510,202-225-6465,202-225-6754,,2368 Rayburn House Office Building,http://turner.house.gov/news/rss.aspx,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2019-01-03,2021-01-03,OH,10,,Republican,,,https://turner.house.gov,2082 Rayburn House Office Building Washington DC 20515-3510,202-225-6465,,,2082 Rayburn House Office Building,http://turner.house.gov/news/rss.aspx,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2021-01-03,2023-01-03,OH,10,,Republican,,,https://turner.house.gov,2082 Rayburn House Office Building Washington DC 20515-3510,202-225-6465,,,2082 Rayburn House Office Building,http://turner.house.gov/news/rss.aspx,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2023-01-03,2025-01-03,OH,10,,Republican,,,https://turner.house.gov,2183 Rayburn House Office Building Washington DC 20515-3510,202-225-6465,,,2183 Rayburn House Office Building,http://turner.house.gov/news/rss.aspx,
T000463,01741,,400411,N00025175,45519,H2OH03067;H2OH03091,1003607,Mike Turner,23206,Michael R. Turner,496,20342,Q505722,kg:/m/03440l,13204,Michael,R.,Turner,,,Michael R. Turner,1960-01-11,M,rep,2025-01-03,2027-01-03,OH,10,,Republican,,,https://turner.house.gov,2183 Rayburn House Office Building Washington DC 20515-3510,202-225-6465,,,2183 Rayburn House Office Building,http://turner.house.gov/news/rss.aspx,
V000128,01729,S390,400415,N00013820,6098,H2MD08126;S6MD03441,20756,Chris Van Hollen,21032,Chris Van Hollen,500,20330,Q1077819,kg:/m/025kb5,13367,Chris,,Van Hollen,,,Chris Van Hollen,1959-01-10,M,rep,2003-01-07,2005-01-03,MD,8,,Democrat,,,http://www.house.gov/vanhollen,,,,,,,
V000128,01729,S390,400415,N00013820,6098,H2MD08126;S6MD03441,20756,Chris Van Hollen,21032,Chris Van Hollen,500,20330,Q1077819,kg:/m/025kb5,13367,Chris,,Van Hollen,,,Chris Van Hollen,1959-01-10,M,rep,2005-01-04,2007-01-03,MD,8,,Democrat,,,http://www.house.gov/vanhollen,,,,,,,
V000128,01729,S390,400415,N00013820,6098,H2MD08126;S6MD03441,20756,Chris Van Hollen,21032,Chris Van Hollen,500,20330,Q1077819,kg:/m/025kb5,13367,Chris,,Van Hollen,,,Chris Van Hollen,1959-01-10,M,rep,2007-01-04,2009-01-03,MD,8,,Democrat,,,http://vanhollen.house.gov,,,,,,,
V000128,01729,S390,400415,N00013820,6098,H2MD08126;S6MD03441,20756,Chris Van Hollen,21032,Chris Van Hollen,500,20330,Q1077819,kg:/m/025kb5,13367,Chris,,Van Hollen,,,Chris Van Hollen,1959-01-10,M,rep,2009-01-06,2011-01-03,MD,8,,Democrat,,,http://vanhollen.house.gov,,,,,,,
V000128,01729,S390,400415,N00013820,6098,H2MD08126;S6MD03441,20756,Chris Van Hollen,21032,Chris Van Hollen,500,20330,Q1077819,kg:/m/025kb5,13367,Chris,,Van Hollen,,,Chris Van Hollen,1959-01-10,M,rep,2011-01-05,2013-01-03,MD,8,,Democrat,,,http://vanhollen.house.gov,1707 Longworth HOB; Washington DC 20515-2008,202-225-5341,202-225-0375,http://vanhollen.house.gov/HoR/MD08/Contact+Information/Web+Contact/Contact+Form.htm,1707 Longworth House Office Building,,
V000128,01729,S390,400415,N00013820,6098,H2MD08126;S6MD03441,20756,Chris Van Hollen,21032,Chris Van Hollen,500,20330,Q1077819,kg:/m/025kb5,13367,Chris,,Van Hollen,,,Chris Van Hollen,1959-01-10,M,rep,2013-01-03,2015-01-03,MD,8,,Democrat,,,http://vanhollen.house.gov,1707 Longworth HOB; Washington DC 20515-2008,202-225-5341,202-225-0375,http://vanhollen.house.gov/contact/,1707 Longworth House Office Building,http://vanhollen.house.gov/news/rss.aspx,
V000128,01729,S390,400415,N00013820,6098,H2MD08126;S6MD03441,20756,Chris Van Hollen,21032,Chris Van Hollen,500,20330,Q1077819,kg:/m/025kb5,13367,Chris,,Van Hollen,,,Chris Van Hollen,1959-01-10,M,rep,2015-01-06,2017-01-03,MD,8,,Democrat,,,https://vanhollen.house.gov,1707 Longworth HOB; Washington DC 20515-2008,202-225-5341,202-225-0375,http://vanhollen.house.gov/contact/,1707 Longworth House Office Building,http://vanhollen.house.gov/news/rss.aspx,
V000128,01729,S390,400415,N00013820,6098,H2MD08126;S6MD03441,20756,Chris Van Hollen,21032,Chris Van Hollen,500,20330,Q1077819,kg:/m/025kb5,13367,Chris,,Van Hollen,,,Chris Van Hollen,1959-01-10,M,sen,2017-01-03,2023-01-03,MD,,3,Democrat,,junior,https://www.vanhollen.senate.gov,110 Hart Senate Office Building Washington DC 20510,202-224-4654,202-225-0375,https://www.vanhollen.senate.gov/contact/email,110 Hart Senate Office Building,,
V000128,01729,S390,400415,N00013820,6098,H2MD08126;S6MD03441,20756,Chris Van Hollen,21032,Chris Van Hollen,500,20330,Q1077819,kg:/m/025kb5,13367,Chris,,Van Hollen,,,Chris Van Hollen,1959-01-10,M,sen,2023-01-03,2029-01-03,MD,,3,Democrat,,senior,https://www.vanhollen.senate.gov,730 Hart Senate Office Building Washington DC 20510,202-224-4654,,https://www.vanhollen.senate.gov/contact/email,730 Hart Senate Office Building,,
V000081,01184,,400416,N00001102,26975,H2NY00010,26160,Nydia Velázquez,20972,Nydia Velazquez,501,29378,Q434890,kg:/m/03sjbt,13175,Nydia,M.,Velázquez,,,Nydia M. Velázquez,1953-03-28,F,rep,1993-01-05,1995-01-03,NY,12,,Democrat,,,,,,,,,,
V000081,01184,,400416,N00001102,26975,H2NY00010,26160,Nydia Velázquez,20972,Nydia Velazquez,501,29378,Q434890,kg:/m/03sjbt,13175,Nydia,M.,Velázquez,,,Nydia M. Velázquez,1953-03-28,F,rep,1995-01-04,1997-01-03,NY,12,,Democrat,,,,,,,,,,
V000081,01184,,400416,N00001102,26975,H2NY00010,26160,Nydia Velázquez,20972,Nydia Velazquez,501,29378,Q434890,kg:/m/03sjbt,13175,Nydia,M.,Velázquez,,,Nydia M. Velázquez,1953-03-28,F,rep,1997-01-07,1999-01-03,NY,12,,Democrat,,,,,,,,,,
V000081,01184,,400416,N00001102,26975,H2NY00010,26160,Nydia Velázquez,20972,Nydia Velazquez,501,29378,Q434890,kg:/m/03sjbt,13175,Nydia,M.,Velázquez,,,Nydia M. Velázquez,1953-03-28,F,rep,1999-01-06,2001-01-03,NY,12,,Democrat,,,,,,,,,,
V000081,01184,,400416,N00001102,26975,H2NY00010,26160,Nydia Velázquez,20972,Nydia Velazquez,501,29378,Q434890,kg:/m/03sjbt,13175,Nydia,M.,Velázquez,,,Nydia M. Velázquez,1953-03-28,F,rep,2001-01-03,2003-01-03,NY,12,,Democrat,,,,,,,,,,
V000081,01184,,400416,N00001102,26975,H2NY00010,26160,Nydia Velázquez,20972,Nydia Velazquez,501,29378,Q434890,kg:/m/03sjbt,13175,Nydia,M.,Velázquez,,,Nydia M. Velázquez,1953-03-28,F,rep,2003-01-07,2005-01-03,NY,12,,Democrat,,,http://www.house.gov/velazquez,,,,,,,
V000081,01184,,400416,N00001102,26975,H2NY00010,26160,Nydia Velázquez,20972,Nydia Velazquez,501,29378,Q434890,kg:/m/03sjbt,13175,Nydia,M.,Velázquez,,,Nydia M. Velázquez,1953-03-28,F,rep,2005-01-04,2007-01-03,NY,12,,Democrat,,,http://www.house.gov/velazquez,,,,,,,
V000081,01184,,400416,N00001102,26975,H2NY00010,26160,Nydia Velázquez,20972,Nydia Velazquez,501,29378,Q434890,kg:/m/03sjbt,13175,Nydia,M.,Velázquez,,,Nydia M. Velázquez,1953-03-28,F,rep,2007-01-04,2009-01-03,NY,12,,Democrat,,,http://www.house.gov/velazquez,,,,,,,
